Repository,Author,Closed,ClosedAt, CreatedAt, LastEditedAt, State, Title, UpdatedAt
devops-requests,jennifer-dowd,true,2021-01-22T17:04:21Z,2021-01-19T19:08:04Z,,CLOSED,"GitHub User Access Request - Jonathan Longe",2021-01-22T17:04:24Z
devops-requests,rantifamilusi,true,2021-01-21T19:16:53Z,2021-01-19T19:13:44Z,,CLOSED,"Existing Project Access to Openshift - FAMS2 Replacement",2021-01-21T19:16:56Z
devops-requests,rantifamilusi,true,2021-01-21T19:18:05Z,2021-01-19T19:20:35Z,2021-01-19T19:24:43Z,CLOSED,"User access request for private repository",2021-01-21T19:18:08Z
devops-requests,rantifamilusi,true,2021-01-21T19:19:30Z,2021-01-19T19:24:11Z,,CLOSED,"User access to project repository",2021-01-21T19:19:32Z
devops-requests,andrelashley,true,2021-01-21T19:22:32Z,2021-01-20T00:37:31Z,,CLOSED,"Project Set removal for gcpe-news namespaces",2021-01-21T19:22:34Z
devops-requests,rloisell,true,2021-01-21T19:37:25Z,2021-01-20T19:35:13Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set ag-devops-lab-deploy/tools",2021-01-21T19:37:27Z
devops-requests,gil0109,true,2021-01-21T19:43:59Z,2021-01-20T21:58:22Z,,CLOSED,"Request access to openshift for Service BC",2021-01-21T19:44:02Z
devops-requests,gil0109,true,2021-01-21T22:21:28Z,2021-01-20T23:03:53Z,,CLOSED,"Request for Access - Service BC - Dheepak Ramanathan",2021-01-21T22:21:30Z
devops-requests,gil0109,true,2021-01-21T22:21:51Z,2021-01-20T23:06:26Z,,CLOSED,"Request for Access - Service BC - Ann Mary Jacob",2021-01-21T22:21:53Z
devops-requests,ninosamson,true,2021-01-21T19:48:11Z,2021-01-20T23:51:12Z,,CLOSED,"Requesting Additional Quota Health Gateway OCP3",2021-01-21T19:48:13Z
devops-requests,patricksimonian,true,2021-01-21T19:53:02Z,2021-01-21T00:31:37Z,,CLOSED,"Request additional CPU request/limit Memory request/limit for SSO Prod in Openshift 3.11",2021-01-21T19:53:05Z
devops-requests,sharifreer,true,2021-01-21T19:54:12Z,2021-01-21T16:50:21Z,2021-01-21T16:51:14Z,CLOSED,"Request for BCGOV & BCDevOps GitHub Organization Membership - EDUC et4891",2021-01-21T19:54:14Z
devops-requests,JLWade,true,2021-01-21T19:56:13Z,2021-01-21T18:10:52Z,,CLOSED,"Remove EPIC esm-* namespaces from OCP3",2021-01-21T19:56:16Z
devops-requests,mitovskaol,true,2021-01-21T19:59:57Z,2021-01-21T18:53:36Z,,CLOSED,"Removal of ocio-infographic project set in OCP 3",2021-01-21T19:59:59Z
devops-requests,mitovskaol,true,2021-01-28T21:24:03Z,2021-01-21T18:55:14Z,,CLOSED,"Removal of ocio-pathfinder OCP 3 project set ",2021-01-28T21:24:05Z
devops-requests,TimCsaky,true,2021-01-28T20:46:42Z,2021-01-21T20:22:02Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set",2021-01-28T20:46:44Z
devops-requests,jefkel,true,2021-01-25T22:47:23Z,2021-01-22T20:15:09Z,,CLOSED,"Remove GitHub Org memberships",2021-01-25T22:47:25Z
devops-requests,gjlawran,true,2021-01-25T22:46:44Z,2021-01-22T21:24:55Z,2021-01-22T21:25:06Z,CLOSED,"Requesting admin access to https://github.com/bcgov-c/HectaresBC",2021-01-25T22:46:47Z
devops-requests,avkleef,true,2021-01-28T20:52:30Z,2021-01-25T17:47:31Z,,CLOSED,"AG/PSSG BCGov, BCGov-C & BCDevOps Organization Membership Requests",2021-01-28T20:52:32Z
devops-requests,will-freshworks,true,2021-01-25T22:45:00Z,2021-01-25T17:56:56Z,,CLOSED,"OpenShift access",2021-01-25T22:45:02Z
devops-requests,GHenuset,true,2021-01-25T22:44:20Z,2021-01-25T18:33:41Z,,CLOSED,"GHenuset request to join GitHub Org ",2021-01-25T22:44:23Z
devops-requests,GHenuset,true,2021-01-25T22:44:04Z,2021-01-25T18:50:46Z,,CLOSED,"Morgan Wayling to be added to BCGov GitHub Org",2021-01-25T22:44:06Z
devops-requests,Travis-A-Clark,true,2021-01-25T19:41:07Z,2021-01-25T19:15:52Z,,CLOSED,"Org Access for Performance Repo Team Members",2021-01-25T19:41:10Z
devops-requests,avkleef,true,2021-01-28T20:52:36Z,2021-01-25T21:19:25Z,,CLOSED,"AG/PSSG BCGov, BCGov-C & BCDevOps Organization Membership Requests",2021-01-28T20:52:38Z
devops-requests,DarylTodosichuk,true,2021-01-28T20:55:21Z,2021-01-25T23:09:19Z,,CLOSED,"Request for BCGov Organization membership for Stanley Okeke",2021-02-03T18:51:10Z
devops-requests,freshjwarren,true,2021-01-26T18:32:33Z,2021-01-26T18:26:12Z,2021-01-26T18:31:11Z,CLOSED,"Users Unable to Access OpenShift 4 Console",2021-01-26T18:32:35Z
devops-requests,Travis-A-Clark,true,2021-01-26T21:04:27Z,2021-01-26T19:49:00Z,,CLOSED,"PO Request Access to OpenShift",2021-01-26T21:04:31Z
devops-requests,GHenuset,true,2021-01-28T20:56:17Z,2021-01-26T20:56:03Z,,CLOSED,"Access request to OpenShift for myself ",2021-01-28T20:56:19Z
devops-requests,rantifamilusi,true,2021-01-28T20:59:17Z,2021-01-26T21:01:39Z,2021-01-26T21:07:10Z,CLOSED,"User access to project repository",2021-01-28T20:59:20Z
devops-requests,rantifamilusi,true,2021-01-28T21:00:40Z,2021-01-26T21:18:02Z,,CLOSED,"User access to project repository",2021-01-28T21:00:42Z
devops-requests,rantifamilusi,true,2021-01-28T21:01:06Z,2021-01-26T22:08:17Z,,CLOSED,"User access to OpenShift : Traffic Court Project",2021-01-28T21:01:09Z
devops-requests,rantifamilusi,true,2021-01-28T21:01:23Z,2021-01-26T22:09:43Z,,CLOSED,"User access to OpenShift : Traffic Court Project",2021-01-28T21:01:25Z
devops-requests,irfancharania,true,2021-01-27T01:02:15Z,2021-01-26T23:59:52Z,2021-01-27T00:02:07Z,CLOSED,"Request for bcgov-c organization access",2021-01-27T01:02:18Z
devops-requests,arcshiftsolutions,true,2021-01-28T20:26:49Z,2021-01-27T00:32:28Z,2021-01-27T00:33:57Z,CLOSED,"Please add Mahdi Tasfin to the BCGov org",2021-01-28T20:26:51Z
devops-requests,stephenhillier,true,2021-01-28T22:27:59Z,2021-01-28T21:17:09Z,2021-01-28T21:17:23Z,CLOSED,"Two IDIR users can't log in, both with username collisions",2021-01-28T22:28:01Z
devops-requests,GHenuset,true,2021-01-30T01:52:50Z,2021-01-29T21:59:44Z,,CLOSED,"Access to BC DeveOps GitHub Group ",2021-01-30T01:52:52Z
devops-requests,danielhirner,true,2021-03-16T15:33:43Z,2021-02-01T22:50:15Z,,CLOSED,"Community Information Tool",2021-03-16T15:33:43Z
devops-requests,pdittaro,true,2021-02-03T17:13:03Z,2021-02-02T18:50:49Z,,CLOSED,"Request for contractor OpenShift Access - Mines Digital Services",2021-02-03T17:13:05Z
devops-requests,marklise,true,2021-02-03T22:30:11Z,2021-02-02T19:46:42Z,,CLOSED,"Removal of OCP 3.11 Project Set iarjfo-dev/test/tools/prod",2021-02-03T22:30:13Z
devops-requests,yatavin,true,2021-02-03T22:27:45Z,2021-02-02T22:41:14Z,,CLOSED,"Request for adding OpenShift access",2021-02-03T22:27:48Z
devops-requests,matthieu-foucault,true,2021-02-03T22:26:48Z,2021-02-02T22:50:18Z,,CLOSED,"Request for Removal of OCP 3.11 wksv3k Project Set",2021-02-03T22:26:50Z
devops-requests,sheaphillips,true,2021-02-03T22:19:47Z,2021-02-03T00:58:46Z,,CLOSED,"Please remove `tnfhhm-*` projects",2021-02-03T22:19:49Z
devops-requests,rstens,true,2021-02-03T17:43:53Z,2021-02-03T17:37:19Z,,CLOSED,"Prod Keycloak realm 35r1iman does not contain bceid as an identity provider",2021-02-03T17:43:55Z
devops-requests,DarylTodosichuk,true,2021-02-03T23:21:59Z,2021-02-03T22:59:10Z,,CLOSED,"Request for BCGOV GitHub Organization Membership for Andrew Cribbs",2021-02-03T23:22:02Z
devops-requests,DarylTodosichuk,true,2021-02-03T23:20:39Z,2021-02-03T23:03:32Z,,CLOSED,"Request to add OpenShift access for Andrew Cribbs",2021-02-03T23:20:41Z
devops-requests,WadeBarnes,true,2021-02-16T21:15:08Z,2021-02-06T14:34:54Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - kyrwwq",2021-02-16T21:15:10Z
devops-requests,TimCsaky,true,2021-02-16T21:16:19Z,2021-02-08T18:39:37Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - jcyvmi",2021-02-16T21:16:21Z
devops-requests,garywong-bc,true,2021-02-16T21:16:53Z,2021-02-08T19:42:18Z,,CLOSED,"Removal of b7cg3n-deploy and b7cg3n-tools",2021-02-16T21:16:56Z
devops-requests,Bauger-BC,true,2021-02-09T17:30:05Z,2021-02-08T22:04:19Z,,CLOSED,"Request to add Anna Saunders",2021-02-09T17:30:08Z
devops-requests,marklise,true,2021-02-09T00:12:05Z,2021-02-08T23:30:11Z,,CLOSED,"Request for BCGOV github org",2021-02-09T00:12:07Z
devops-requests,marklise,true,2021-02-26T16:55:00Z,2021-02-09T18:39:13Z,,CLOSED,"Issue: Request for adding OpenShift access",2021-02-26T16:55:02Z
devops-requests,GregFPoirier,true,2021-02-10T17:16:35Z,2021-02-09T23:33:06Z,,CLOSED,"Access for Sonal Bendle",2021-02-10T17:16:37Z
devops-requests,SteveChapmanBCDX,true,2021-02-19T23:54:51Z,2021-02-10T00:06:10Z,2021-02-10T00:09:21Z,CLOSED,"BCDC Test Namespace - Request for additional resources",2021-02-22T17:40:25Z
devops-requests,AlessiaYChen,true,2021-02-11T20:19:10Z,2021-02-10T17:59:19Z,,CLOSED,"Project Set removal for news-dashboard namespaces",2021-02-11T20:19:12Z
devops-requests,lmcclung,true,2021-02-10T18:45:52Z,2021-02-10T18:24:59Z,,CLOSED,"openshift access required for Andre Pestana",2021-02-10T18:45:54Z
devops-requests,AlessiaYChen,true,2021-02-11T20:31:17Z,2021-02-10T18:43:36Z,,CLOSED,"Project Set removal for gdx-covid-19-dashboard (empqzi) namespaces ",2021-02-11T20:31:19Z
devops-requests,andrelashley,true,2021-02-11T20:33:17Z,2021-02-10T19:46:38Z,,CLOSED,"Project Set removal for nrms namespaces",2021-02-11T20:33:19Z
devops-requests,ll911,true,2021-02-11T20:37:34Z,2021-02-10T23:02:24Z,,CLOSED,"new dev access in ocp4",2021-02-11T20:37:36Z
devops-requests,ll911,true,2021-02-11T20:34:13Z,2021-02-10T23:30:32Z,,CLOSED,"ocp3 project removal",2021-02-11T20:34:15Z
devops-requests,ll911,true,2021-02-11T20:36:50Z,2021-02-11T01:03:06Z,,CLOSED,"project set removal",2021-02-11T20:36:52Z
devops-requests,rantifamilusi,true,2021-02-19T23:19:13Z,2021-02-11T19:58:52Z,,CLOSED,"User access to project repository",2021-02-19T23:19:15Z
devops-requests,rantifamilusi,true,2021-02-11T21:37:41Z,2021-02-11T20:01:18Z,,CLOSED,"User access to private repository",2021-02-11T21:37:43Z
devops-requests,rantifamilusi,true,2021-02-11T20:14:22Z,2021-02-11T20:04:05Z,,CLOSED,"User access to existing OpenShift Namespace : FAMS3",2021-02-11T20:14:24Z
devops-requests,rantifamilusi,true,2021-02-11T21:35:27Z,2021-02-11T20:07:00Z,,CLOSED,"User access to public repo :FAMS",2021-02-11T21:35:29Z
devops-requests,rantifamilusi,true,2021-02-11T20:11:29Z,2021-02-11T20:10:09Z,,CLOSED,"Request for Openshift Access : Traffic Court Project",2021-02-11T20:11:31Z
devops-requests,gjlawran,true,2021-02-19T23:20:25Z,2021-02-12T02:01:19Z,,CLOSED,"Grant maintainer role on https://github.com/orgs/bcgov/teams/databc-admin/",2021-02-19T23:20:28Z
devops-requests,abschwenker,true,2021-02-16T19:51:40Z,2021-02-12T20:26:46Z,2021-02-16T16:17:04Z,CLOSED,"Request to add user to BCDevOps",2021-02-16T19:51:42Z
devops-requests,crigdongov,true,2021-03-24T17:29:46Z,2021-02-16T17:12:38Z,,CLOSED,"Enable BCEID on realms : xtmke7ky",2021-03-24T17:29:46Z
devops-requests,ninosamson,true,2021-02-16T21:34:01Z,2021-02-16T17:41:10Z,,CLOSED,"Remove Health Gateway OCP3 Project Set ",2021-02-16T21:34:03Z
devops-requests,sutherlanda,true,2021-02-16T21:19:19Z,2021-02-16T17:51:59Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - xzyxml",2021-02-16T21:19:21Z
devops-requests,mark-a-wilson,true,2021-02-16T21:20:16Z,2021-02-16T18:25:24Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - xdwiwd (digital.gov.bc.ca)",2021-02-16T21:20:18Z
devops-requests,Kousthubha-M,true,2021-02-19T23:21:06Z,2021-02-16T19:17:57Z,,CLOSED,"Grant user access to OpenShift",2021-02-19T23:21:08Z
devops-requests,GregFPoirier,true,2021-02-19T23:21:31Z,2021-02-16T21:12:28Z,,CLOSED,"DevOps access for Sonal",2021-02-19T23:21:33Z
devops-requests,BrandonSharratt,true,2021-02-19T23:47:29Z,2021-02-17T22:22:16Z,,CLOSED,"Remove fp1bxb OCP 3 project set ",2021-02-19T23:47:31Z
devops-requests,BrandonSharratt,true,2021-02-19T23:48:06Z,2021-02-18T15:24:32Z,,CLOSED,"Remove rejspb OCP 3 project set",2021-02-19T23:48:09Z
devops-requests,gcperk,true,2021-02-18T18:47:45Z,2021-02-18T18:45:49Z,,CLOSED,"GitHub Access Request for @SashaNasonova",2021-02-18T18:47:47Z
devops-requests,irfancharania,true,2021-02-18T22:25:04Z,2021-02-18T22:16:03Z,,CLOSED,"Request for bcgov-c organization access",2021-02-18T22:55:18Z
devops-requests,ychung-mot,true,2021-02-19T23:49:38Z,2021-02-18T23:41:17Z,,CLOSED,"Remove vlpweg from OCP 3 project set",2021-02-19T23:49:40Z
devops-requests,ateucher,true,2021-03-26T22:02:16Z,2021-02-19T00:31:19Z,,CLOSED,"Request Admin rights on a GitHub repo",2021-03-26T22:02:18Z
devops-requests,seeker25,true,2021-02-19T23:23:53Z,2021-02-19T18:29:08Z,,CLOSED,"New Request Type: Request Keycloak Audit Logs",2021-02-19T23:23:56Z
devops-requests,Bauger-BC,true,2021-02-19T23:24:19Z,2021-02-19T19:41:49Z,,CLOSED,"Request for bcgov membership",2021-02-19T23:24:22Z
devops-requests,Kousthubha-M,true,2021-02-24T21:27:06Z,2021-02-22T17:16:45Z,,CLOSED,"Requesting OpenShift access",2021-02-24T21:27:30Z
devops-requests,jleach,true,2021-02-25T17:45:38Z,2021-02-22T21:34:34Z,,CLOSED,"Remove old Rocket.Chat namespaces from the Pathfinder cluster.",2021-02-25T17:45:40Z
devops-requests,jleach,true,2021-02-25T17:47:59Z,2021-02-22T22:16:25Z,,CLOSED,"Remove OCP3.11 namespace set for BCDevExchange Web",2021-02-25T17:48:01Z
devops-requests,mitovskaol,true,2021-02-25T17:49:40Z,2021-02-22T23:20:57Z,,CLOSED,"Remove Openshift Launchpad project set from OCP 3",2021-02-25T17:49:42Z
devops-requests,JLWade,true,2021-02-25T17:51:46Z,2021-02-23T00:22:04Z,,CLOSED,"Remove OCP 3.11 mem-mmt-* project set",2021-02-25T17:51:48Z
devops-requests,mark-walle,true,2021-03-05T20:07:01Z,2021-02-23T01:05:29Z,,CLOSED,"Remove `nvjjgm` (FOI-Report-App) Project Set from OCP 3.11",2021-03-05T20:07:01Z
devops-requests,thorwolpert,true,2021-02-25T20:49:11Z,2021-02-23T01:29:19Z,,CLOSED,"Access to Openshift for Steph Rabbani (jordiwes)",2021-02-25T20:49:13Z
devops-requests,cboreen,true,2021-02-25T22:04:54Z,2021-02-23T19:45:28Z,,CLOSED,"Request to add scott-curtis to OpenShift",2021-02-26T18:04:54Z
devops-requests,GovtRyan,true,2021-02-25T22:03:19Z,2021-02-23T23:31:01Z,,CLOSED,"Request for OpenShift Access - Lorne Lovett",2021-02-25T22:03:21Z
devops-requests,DarylTodosichuk,true,2021-03-01T23:44:40Z,2021-02-24T00:38:33Z,,CLOSED,"Request for Keycloak Realm for PSP Project",2021-03-01T23:45:55Z
devops-requests,freshjwarren,true,2021-02-25T18:16:17Z,2021-02-24T01:19:31Z,,CLOSED,"Add kkapoor-fresh to OpenShift",2021-02-25T18:16:19Z
devops-requests,mitovskaol,true,2021-02-25T17:52:48Z,2021-02-24T17:51:37Z,,CLOSED,"Remove the devops-workshop project from OCP 3 Platform",2021-02-25T17:52:50Z
devops-requests,SteveMHoward,true,2021-02-25T18:29:09Z,2021-02-24T17:53:55Z,,CLOSED,"Requesting OpenShift access to our projects",2021-02-25T18:29:12Z
devops-requests,freshjwarren,true,2021-02-25T17:37:56Z,2021-02-24T18:04:46Z,,CLOSED,"Add kkapoor-fresh to BCGov Org",2021-02-25T17:37:58Z
devops-requests,Travis-A-Clark,true,2021-02-25T19:33:43Z,2021-02-24T18:16:59Z,,CLOSED,"Remove users form bcgov-c",2021-02-25T19:33:45Z
devops-requests,jhamidi,true,2021-02-25T17:56:01Z,2021-02-24T20:10:49Z,2021-02-24T20:11:03Z,CLOSED,"Remove gcpe-mygovbc-msp-* project set",2021-02-25T17:56:03Z
devops-requests,agahchen,true,2021-03-05T20:06:31Z,2021-02-24T22:34:09Z,,CLOSED,"Remove jik2hd (RSBC Hub) OCP 3.11 Project Set",2021-03-05T20:06:31Z
devops-requests,ll911,true,2021-03-05T20:05:19Z,2021-02-25T17:25:41Z,,CLOSED,"Remove OCP3 project set for secure images",2021-03-05T20:05:19Z
devops-requests,stephenhillier,true,2021-03-02T19:36:25Z,2021-02-25T17:43:10Z,,CLOSED,"OpenShift user access request",2021-03-02T19:42:28Z
devops-requests,SteveMHoward,true,2021-03-09T21:48:29Z,2021-02-25T18:44:11Z,,CLOSED,"Request access to BCDevOps org for developer",2021-03-09T21:48:29Z
devops-requests,marcos-carretero,true,2021-03-05T19:59:16Z,2021-02-28T15:08:45Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set for BCSC Sample Client vvqwaq",2021-03-05T19:59:16Z
devops-requests,gil0109,true,2021-03-01T23:44:45Z,2021-03-01T16:55:02Z,,CLOSED,"Remove duplicate user for: RMCLANE - Regina McLane",2021-03-12T21:31:57Z
devops-requests,arcshiftsolutions,true,2021-03-05T20:53:48Z,2021-03-03T00:39:53Z,,CLOSED,"Please decommission these two Education namespaces (c2mvws & mvubjx)",2021-03-05T20:53:48Z
devops-requests,NicoledeGreef,true,2021-03-09T21:47:23Z,2021-03-03T21:50:49Z,,CLOSED,"request for adding OpenShift access",2021-03-09T21:47:23Z
devops-requests,TimCsaky,true,2021-03-05T19:50:41Z,2021-03-04T01:05:20Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - idcqvl",2021-03-05T19:50:41Z
devops-requests,avkleef,true,2021-03-09T18:40:00Z,2021-03-04T16:32:42Z,,CLOSED,"AG/PSSG BCGov, BCGov-C & BCDevOps Organization Membership Requests",2021-03-09T18:40:00Z
devops-requests,cvarjao,true,2021-03-09T21:46:35Z,2021-03-04T19:48:24Z,2021-03-04T19:49:18Z,CLOSED,"OpenShift access to basilv",2021-03-09T21:46:35Z
devops-requests,nvunnamm,true,2021-03-05T19:49:08Z,2021-03-04T20:00:10Z,2021-03-05T19:41:39Z,CLOSED,"Remove devops-sso project set from OCP 3.11",2021-03-05T19:49:08Z
devops-requests,TimCsaky,true,2021-03-05T17:29:50Z,2021-03-05T00:33:40Z,,CLOSED,"Request for Removal of csnr-dmod OCP 3.11 Project Set ",2021-03-05T17:29:50Z
devops-requests,TimCsaky,true,2021-03-05T17:28:48Z,2021-03-05T00:58:51Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - wxpbtr",2021-03-05T17:28:48Z
devops-requests,TimCsaky,true,2021-03-05T17:28:07Z,2021-03-05T01:02:52Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - vmvfjv",2021-03-05T17:28:07Z
devops-requests,Fosol,true,2021-03-10T19:28:16Z,2021-03-05T18:59:13Z,,CLOSED,"Remove PIMS OCP 3.11 Project Set",2021-03-10T19:28:17Z
devops-requests,Sybrand,true,2021-03-09T18:45:55Z,2021-03-08T20:24:49Z,,CLOSED,"Request for adding OpenShift access",2021-03-09T18:45:55Z
devops-requests,thorwolpert,true,2021-03-09T21:45:52Z,2021-03-08T20:33:57Z,,CLOSED,"OpenShift access for: Doug Lovett",2021-03-09T21:45:52Z
devops-requests,conbrad,true,2021-03-08T21:51:10Z,2021-03-08T21:49:47Z,,CLOSED,"Grant Access to Conor Brady",2021-03-09T00:23:50Z
devops-requests,nickmailhot,true,2021-03-09T21:50:36Z,2021-03-08T22:37:37Z,,CLOSED,"Requesting BC Parks gifthub repository for BCP-CMS project",2021-03-09T21:50:36Z
devops-requests,gjlawran,true,2021-03-26T17:07:48Z,2021-03-08T23:00:53Z,,CLOSED,"Add user gjlawran and grant maintainer role on 4 DataBC child teams",2021-03-26T17:07:48Z
devops-requests,CraigShutko,true,2021-03-09T00:09:42Z,2021-03-09T00:08:28Z,,CLOSED,"Please ignore - accident - still waiting on confirmation - izmmnj - TNO app decomission",2021-03-09T00:17:43Z
devops-requests,ihallas,true,2021-03-09T18:44:02Z,2021-03-09T01:39:58Z,,CLOSED,"Decomission of Content Management Framework ",2021-03-09T18:44:18Z
devops-requests,WadeBarnes,true,2021-03-09T21:52:10Z,2021-03-09T21:06:45Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - devex-von-permitify",2021-03-09T21:52:10Z
devops-requests,WadeBarnes,true,2021-03-09T21:53:23Z,2021-03-09T21:22:54Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - bztwou",2021-03-09T21:53:23Z
devops-requests,WadeBarnes,true,2021-03-09T21:59:39Z,2021-03-09T21:31:58Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - ggpixq",2021-03-09T21:59:39Z
devops-requests,WadeBarnes,true,2021-03-10T19:23:44Z,2021-03-09T22:31:54Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - ag-csb-representation-grant",2021-03-10T19:23:45Z
devops-requests,mitovskaol,true,2021-03-10T19:18:52Z,2021-03-10T16:51:13Z,,CLOSED,"Remove ocio-isb-secnews project set",2021-03-10T19:18:52Z
devops-requests,TimCsaky,true,2021-03-10T19:26:17Z,2021-03-10T17:45:52Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - ebiqwr",2021-03-10T19:26:17Z
devops-requests,CraigShutko,true,2021-03-10T19:27:43Z,2021-03-10T18:21:15Z,,CLOSED,"izmmnj - TNO application can be decommissioned  ",2021-03-10T19:27:43Z
devops-requests,jefkel,true,2021-03-12T22:17:32Z,2021-03-10T22:43:52Z,,CLOSED,"Request for OpenShift access for Leo Gharapetian (Arctiq)",2021-03-12T22:17:33Z
devops-requests,agahchen,true,2021-03-24T17:31:23Z,2021-03-11T01:51:17Z,,CLOSED,"Enable BCeID authentication for proof-of-concept work in Dev and Test for justicehub realm",2021-03-24T17:31:24Z
devops-requests,victorchong,true,2021-04-02T02:01:25Z,2021-03-11T17:10:05Z,2021-03-30T16:29:25Z,CLOSED,"Request for Keycloak Realm: TRACKS",2021-04-02T02:01:27Z
devops-requests,esune,true,2021-03-12T22:09:47Z,2021-03-11T17:26:05Z,,CLOSED,"Request for Removal of OCP 3.11 Project Set - admgjk",2021-03-12T22:09:47Z
devops-requests,jamesmunro-BCGOV,true,2021-03-12T22:21:50Z,2021-03-11T17:31:04Z,,CLOSED,"OpenShift access - vcschuni",2021-03-12T22:21:50Z
devops-requests,lbenso,true,2021-03-11T18:42:18Z,2021-03-11T17:31:54Z,2021-03-11T17:32:37Z,CLOSED,"Requesting access to BCGOV GitHub Repositories",2021-03-11T18:42:18Z
devops-requests,NickCorcoranTest,true,2021-03-19T22:22:09Z,2021-03-11T18:10:50Z,,CLOSED,"Grant access for Test Account",2021-03-19T22:22:09Z
devops-requests,rloisell,true,2021-03-13T00:37:54Z,2021-03-11T23:29:24Z,,CLOSED,"AG/PSSG BCGov & BCDevOps Organization Membership Requests",2021-03-13T00:37:54Z
devops-requests,crigdongov,true,2021-03-12T22:12:31Z,2021-03-12T16:55:54Z,,CLOSED,"Remove namespace databcdc",2021-03-12T22:12:31Z
devops-requests,crigdongov,true,2021-03-12T22:11:17Z,2021-03-12T17:17:21Z,,CLOSED,"Remove namespace devops-2016",2021-03-12T22:11:17Z
devops-requests,crigdongov,true,2021-03-12T22:10:40Z,2021-03-12T17:51:56Z,,CLOSED,"remove namespace ikpp1u-dev",2021-03-12T22:10:40Z
devops-requests,jhamidi,true,2021-03-12T22:08:31Z,2021-03-12T19:05:49Z,,CLOSED,"Remove Fair PharmaCare Web Registration project set",2021-03-12T22:08:31Z
